"Fecha","Hora","PML / MDA","ENE / MDA","CON / MDA","PER / MDA","PML / MTR","ENE / MTR","CON / MTR","PER / MTR"
"2020/02/27","11","335.6100","449.6500","-54.6400","-59.4000","385.2500","449.3800","-7.6800","-56.4500"
"2020/02/27","12","345.4000","444.9600","-42.3100","-57.2400","416.4500","501.8000","-20.3500","-64.9900"
"2020/02/27","13","329.3900","447.6400","-60.5800","-57.6800","367.4400","537.6200","-94.1100","-76.0800"
"2020/02/27","14","330.2400","452.0600","-62.7300","-59.0900","407.1600","504.6700","-30.2100","-67.3000"
"2020/02/27","15","352.5600","459.0200","-44.4300","-62.0300","375.1600","468.7400","-28.0400","-65.5400"
"2020/02/27","16","349.8300","481.1400","-65.0300","-66.2800","365.8500","462.0000","-30.1100","-66.0400"
"2020/02/27","17","341.4600","522.8900","-107.4600","-73.9800","382.6200","439.6200","11.9600","-68.9500"
"2020/02/27","18","337.9800","559.2500","-147.4800","-73.7900","334.7300","442.8900","-46.8600","-61.3000"
"2020/02/27","19","445.2200","565.0800","-49.7800","-70.0800","391.3600","486.9300","-33.6600","-61.9100"
"2020/02/27","20","593.3500","694.2500","-18.0900","-82.8100","345.0000","714.6800","-274.8600","-94.8200"
"2020/02/27","21","356.2500","655.0500","-219.1200","-79.6800","335.1100","744.5100","-315.4400","-93.9600"
"2020/02/27","22","336.1500","614.7200","-204.1500","-74.4300","304.2700","624.5200","-236.0100","-84.2500"
"2020/02/27","23","327.4900","491.6600","-104.2500","-59.9300","289.2800","458.7800","-112.1600","-57.3400"
"2020/02/27","24","327.9600","454.3600","-72.0300","-54.3600","307.6800","424.6200","-63.7400","-53.2000"
"2020/02/26","1","231.3900","672.6900","-354.2100","-87.0800","289.2200","568.1600","-203.0400","-75.9000"
"2020/02/26","2","83.7400","585.3500","-427.4700","-74.1400","176.9800","482.0600","-240.6400","-64.4400"
"2020/02/26","3","141.1400","488.3600","-285.2100","-62.0100","241.0200","468.8600","-165.2100","-62.6300"
"2020/02/26","4","149.5200","471.7500","-262.8000","-59.4400","220.9200","442.7600","-162.1900","-59.6500"
"2020/02/26","5","124.0500","480.5900","-296.1100","-60.4300","266.4300","433.0200","-107.3200","-59.2700"
"2020/02/26","6","221.1300","454.0300","-176.4400","-56.4600","190.5000","477.2000","-221.6900","-65.0100"
"2020/02/26","7","240.7700","598.1700","-283.6600","-73.7400","271.9300","510.6500","-169.9500","-68.7700"
"2020/02/26","8","102.8500","633.9400","-451.4900","-79.5900","302.5100","760.2200","-355.4100","-102.3000"
"2020/02/26","9","274.5100","597.1900","-244.4400","-78.2400","297.7300","479.7400","-113.0600","-68.9500"
"2020/02/26","10","269.1700","477.6600","-142.6300","-65.8500","297.3200","384.9700","-27.3700","-60.2800"
"2020/02/26","11","238.4500","505.0000","-195.2000","-71.3400","297.1900","388.0400","-27.9600","-62.8900"
"2020/02/26","12","277.2000","589.3200","-227.5300","-84.5800","289.5300","315.9600","22.8200","-49.2500"
"2020/02/26","13","214.1700","592.0900","-290.6200","-87.2900","284.6600","443.7300","-89.8200","-69.2500"
"2020/02/26","14","276.7600","532.3300","-179.1400","-76.4200","283.9300","431.9800","-81.3200","-66.7300"
"2020/02/26","15","156.1800","493.7700","-267.2800","-70.3100","282.2800","410.8200","-63.7500","-64.7900"
"2020/02/26","16","269.7400","509.6900","-167.6500","-72.3000","276.6000","416.0500","-75.8100","-63.6400"
"2020/02/26","17","280.1400","591.8200","-227.2800","-84.4000","283.1900","423.9600","-74.3800","-66.3900"
"2020/02/26","18","254.8600","727.7700","-371.8100","-101.1000","267.4600","453.8200","-119.1000","-67.2600"
"2020/02/26","19","311.9500","746.0700","-337.9200","-96.2000","316.4100","591.4800","-197.9300","-77.1400"
"2020/02/26","20","329.6200","862.8500","-428.8500","-104.3800","339.8500","763.0500","-323.7700","-99.4300"
"2020/02/26","21","331.3300","863.8800","-426.1600","-106.3900","344.2300","747.4100","-306.0000","-97.1900"
"2020/02/26","22","314.8300","800.6100","-387.4500","-98.3200","341.2000","715.9200","-278.9000","-95.8200"
"2020/02/26","23","307.0300","642.2600","-255.7100","-79.5200","442.3800","562.7000","-51.7700","-68.5600"
"2020/02/26","24","305.1400","607.1700","-230.1900","-71.8400","364.2900","454.5600","-36.6800","-53.5800"
"2020/02/25","1","556.8600","725.3900","-80.7600","-87.7700","553.7300","717.1200","-78.7400","-84.6400"
"2020/02/25","2","376.3800","465.5700","-33.2700","-55.9300","548.1300","633.5800","-7.6300","-77.8300"
"2020/02/25","3","337.7300","429.9500","-38.0600","-54.1600","333.7100","539.3900","-139.5700","-66.1100"
"2020/02/25","4","327.4300","422.5600","-42.7400","-52.3900","325.5800","513.1100","-125.4300","-62.1100"
"2020/02/25","5","330.1400","415.2200","-34.2100","-50.8600","319.5300","448.7300","-73.4700","-55.7300"
"2020/02/25","6","330.9400","439.3000","-53.1400","-55.2200","332.7500","613.8200","-203.1400","-77.9300"
"2020/02/25","7","340.9800","634.9600","-214.4900","-79.4900","355.8900","739.3700","-288.2000","-95.2900"
"2020/02/25","8","342.9700","651.8500","-230.0600","-78.8200","391.0100","912.1500","-401.7700","-119.3700"
"2020/02/25","9","340.8900","643.8800","-222.5800","-80.4000","364.9700","964.8200","-474.6700","-125.1700"
"2020/02/25","10","338.4800","735.0200","-298.4500","-98.1000","358.0900","1015.9700","-512.1500","-145.7300"
"2020/02/25","11","341.8100","729.5400","-288.8900","-98.8400","345.3200","668.3600","-229.4900","-93.5500"
"2020/02/25","12","357.8600","737.6400","-280.0800","-99.7100","414.5300","521.9300","-30.7000","-76.6900"
"2020/02/25","13","381.1100","710.6600","-233.8000","-95.7500","436.9400","395.1000","100.9500","-59.1000"
"2020/02/25","14","502.6300","704.5100","-108.1600","-93.7200","547.4500","720.8600","-70.6200","-102.8000"
"2020/02/25","15","476.4100","598.0300","-39.8300","-81.7900","538.1900","732.1400","-85.7200","-108.2200"
"2020/02/25","16","345.1000","508.5500","-92.9800","-70.4700","406.1000","744.4300","-225.0300","-113.2900"
"2020/02/25","17","346.4400","782.5000","-322.4900","-113.5600","386.5400","881.5500","-365.5300","-129.4900"
"2020/02/25","18","338.5900","698.3800","-261.2200","-98.5700","382.6300","942.0400","-424.3700","-135.0400"
"2020/02/25","19","388.6800","978.1100","-454.6400","-134.7900","383.6700","893.0200","-386.5300","-122.8200"
"2020/02/25","20","367.0200","1225.9600","-693.2200","-165.7200","396.6800","1101.9600","-553.3100","-151.9800"
"2020/02/25","21","355.9100","1101.3300","-595.5400","-149.8800","380.3000","1164.9100","-604.9200","-179.6900"
"2020/02/25","22","361.1100","915.1600","-434.4700","-119.5900","378.0700","982.3300","-469.7300","-134.5300"
"2020/02/25","23","336.7000","969.9700","-505.2900","-127.9800","348.2200","973.2000","-486.6200","-138.3700"
"2020/02/25","24","325.7200","835.4200","-399.4200","-110.2800","314.7000","830.4800","-404.9900","-110.7900"
"2020/02/24","1","279.6600","386.9600","-54.4000","-52.9000","299.0200","406.9500","-54.4100","-53.5200"
"2020/02/24","2","293.5200","378.4500","-33.0300","-51.9100","304.1400","380.9500","-28.5600","-48.2500"
"2020/02/24","3","273.5800","374.2000","-48.6700","-51.9500","303.6200","372.1000","-21.1700","-47.3100"
"2020/02/24","4","284.0300","349.0300","-16.9000","-48.1000","297.5800","374.3700","-29.8600","-46.9300"
"2020/02/24","5","285.6400","367.8500","-33.0200","-49.1800","294.8600","377.0900","-31.1900","-51.0500"
"2020/02/24","6","292.7300","393.7400","-48.3400","-52.6700","306.2400","401.9900","-42.2600","-53.4900"
"2020/02/24","7","291.9400","479.1600","-125.3600","-61.8600","316.3900","453.1400","-77.1300","-59.6300"
"2020/02/24","8","309.6100","590.6100","-205.2200","-75.7900","443.2200","570.7500","-59.9200","-67.6200"
"2020/02/24","9","312.9200","553.9300","-164.3800","-76.6300","524.7000","707.7700","-86.0100","-97.0500"
"2020/02/24","10","335.2100","608.6100","-182.7300","-90.6600","502.6700","687.0200","-93.3100","-91.0400"
"2020/02/24","11","336.0000","627.8400","-198.8900","-92.9400","441.4100","389.5500","108.9200","-57.0600"
"2020/02/24","12","337.9900","704.1600","-260.9300","-105.2400","323.6300","372.4000","8.4100","-57.1800"
"2020/02/24","13","346.0300","840.8700","-368.5400","-126.3000","328.4400","405.6000","-14.1200","-63.0400"
"2020/02/24","14","347.5900","806.2200","-336.9100","-121.7200","355.7200","458.0700","-31.2500","-71.1000"
"2020/02/24","15","340.7600","739.9200","-287.9300","-111.2300","361.7300","438.4800","-10.2700","-66.4800"
"2020/02/24","16","349.5500","840.6200","-364.0000","-127.0600","370.5400","490.9900","-49.1600","-71.3000"
"2020/02/24","17","419.0300","770.8200","-235.3700","-116.4300","376.6100","434.0600","5.6900","-63.1400"
"2020/02/24","18","488.6200","852.2000","-242.0300","-121.5600","354.6900","758.8700","-296.0700","-108.1100"
"2020/02/24","19","721.1900","961.5700","-111.0700","-129.3100","393.7300","924.2300","-411.4200","-119.0900"
"2020/02/24","20","399.8200","1099.0900","-555.9400","-143.3400","908.7200","1258.3400","-190.4600","-159.1600"
"2020/02/24","21","397.8000","1054.1800","-517.9800","-138.4000","829.2300","1383.2200","-353.1400","-200.8500"
"2020/02/24","22","375.2000","1086.5300","-573.8500","-137.4900","749.5000","976.4000","-102.6100","-124.2900"
"2020/02/24","23","386.2500","940.1200","-434.2100","-119.6600","534.0300","1003.9000","-342.5000","-127.3600"
"2020/02/24","24","334.9400","758.9500","-327.3600","-96.6500","370.4800","917.5900","-430.7400","-116.3600"
"2020/02/23","1","303.6200","413.2600","-58.8600","-50.7800","265.8900","396.4600","-82.0500","-48.5200"
"2020/02/23","2","288.9400","345.9300","-15.0300","-41.9600","258.0100","305.2100","-4.0400","-43.1500"
"2020/02/23","3","287.4400","342.8500","-14.6200","-40.7800","274.2000","313.2100","-2.8000","-36.2100"
"2020/02/23","4","268.3400","308.4900","-6.5700","-33.5800","262.6400","299.6400","-2.8000","-34.2000"
"2020/02/23","5","273.5500","318.7300","-9.2500","-35.9300","259.9000","300.2000","-2.6500","-37.6500"
"2020/02/23","6","269.6000","309.7400","-7.0400","-33.0900","261.2800","302.3600","-5.5300","-35.5500"
"2020/02/23","7","280.1300","332.9800","-12.5100","-40.3400","267.6300","315.1900","-10.5600","-37.0000"
"2020/02/23","8","267.5900","310.2400","-8.6500","-34.0000","267.7800","310.6400","-6.1200","-36.7400"
"2020/02/23","9","266.8700","308.0400","-7.3500","-33.8200","269.6400","316.4300","-10.1200","-36.6700"
"2020/02/23","10","188.5400","235.1900","-17.4100","-29.2400","254.0100","299.4900","-7.7400","-37.7400"
"2020/02/23","11","243.8800","296.1000","-12.8400","-39.3900","262.3400","304.6600","-8.3400","-33.9900"
"2020/02/23","12","279.3500","298.2500","19.5500","-38.4400","279.9000","307.3800","9.7300","-37.2100"
"2020/02/23","13","243.9400","292.3100","-9.9500","-38.4200","291.8500","330.8000","5.8500","-44.8100"
"2020/02/23","14","235.9700","286.8200","-11.8800","-38.9700","268.5000","327.8800","-18.4300","-40.9600"
"2020/02/23","15","262.1700","323.3500","-16.5100","-44.6700","272.1700","336.2400","-22.1000","-41.9700"
"2020/02/23","16","228.5000","280.9900","-13.0200","-39.4700","262.4700","329.5900","-24.0000","-43.1200"
"2020/02/23","17","251.3800","337.8400","-37.5700","-48.9000","218.7600","297.6000","-34.9200","-43.9100"
"2020/02/23","18","262.9300","391.6400","-68.1400","-60.5700","273.9900","372.6800","-42.3400","-56.3500"
"2020/02/23","19","287.3700","452.0500","-102.6600","-62.0300","270.5700","429.3400","-98.1500","-60.6300"
"2020/02/23","20","293.0500","577.3200","-208.7000","-75.5700","290.2000","635.1700","-257.2600","-87.7200"
"2020/02/23","21","305.9900","605.1800","-217.5400","-81.6500","317.0800","724.2000","-307.1300","-100.0000"
"2020/02/23","22","310.3600","573.8800","-186.5300","-76.9900","286.7100","711.6600","-324.8200","-100.1400"
"2020/02/23","23","283.1400","472.7100","-126.6400","-62.9300","277.3900","593.3300","-237.9400","-78.0100"
"2020/02/23","24","287.6000","445.1000","-98.6900","-58.8100","283.4400","441.0700","-98.0900","-59.5300"
"2020/02/22","1","334.7500","430.7000","-41.5900","-54.3500","338.2200","436.1800","-44.5600","-53.3900"
"2020/02/22","2","324.8400","420.5300","-43.4300","-52.2600","331.9100","417.4400","-36.9200","-48.6200"
"2020/02/22","3","315.2100","395.2800","-30.7500","-49.3200","330.0100","403.6600","-27.7600","-45.9000"
"2020/02/22","4","317.8600","385.8800","-19.9800","-48.0400","325.8200","401.7300","-31.7700","-44.1300"
"2020/02/22","5","317.3300","380.4500","-16.0500","-47.0700","324.2100","409.8000","-42.1300","-43.4500"
"2020/02/22","6","324.6300","386.6000","-16.6000","-45.3700","329.8200","418.6400","-44.2900","-44.5400"
"2020/02/22","7","341.8300","411.2800","-22.3800","-47.0700","336.5500","437.6400","-52.1900","-48.9000"
"2020/02/22","8","348.8300","431.9800","-35.2700","-47.8700","341.1600","448.9500","-55.7400","-52.0600"
"2020/02/22","9","333.6100","437.1900","-52.5400","-51.0400","341.4300","449.9500","-55.1200","-53.4000"
"2020/02/22","10","323.7900","431.9400","-52.8900","-55.2600","328.2600","438.6900","-56.7600","-53.6700"
"2020/02/22","11","323.9400","435.5300","-51.9900","-59.6100","336.1600","449.1900","-58.8100","-54.2200"
"2020/02/22","12","318.3500","433.5700","-56.1300","-59.0900","339.3300","455.1100","-59.9600","-55.8200"
"2020/02/22","13","316.7500","433.6700","-56.3800","-60.5400","331.8200","443.6700","-57.7400","-54.1100"
"2020/02/22","14","312.5100","430.6900","-56.0600","-62.1200","321.5600","431.9900","-55.8800","-54.5400"
"2020/02/22","15","303.6000","418.2700","-52.9200","-61.7500","315.3100","423.6700","-52.8000","-55.5500"
"2020/02/22","16","303.4400","422.4400","-55.2300","-63.7700","311.8400","416.7100","-51.4000","-53.4700"
"2020/02/22","17","292.8000","420.1300","-64.6300","-62.7100","306.5700","418.3700","-53.5200","-58.2800"
"2020/02/22","18","291.9700","442.7200","-91.5400","-59.2100","306.2800","437.3800","-72.6100","-58.4900"
"2020/02/22","19","306.7000","448.8600","-89.0000","-53.1600","308.2000","476.9500","-112.0300","-56.7100"
"2020/02/22","20","305.2200","465.5300","-106.6000","-53.7200","323.0300","697.2200","-290.3800","-83.8100"
"2020/02/22","21","306.4900","457.3300","-99.6100","-51.2300","327.9500","743.3000","-326.5900","-88.7500"
"2020/02/22","22","304.6700","461.2400","-102.2400","-54.3300","314.0800","676.4100","-279.7300","-82.6000"
"2020/02/22","23","305.9000","439.5000","-82.8800","-50.7200","273.1400","589.6200","-247.0000","-69.4800"
"2020/02/22","24","292.3600","437.9700","-94.3600","-51.2500","255.7600","440.7500","-132.5600","-52.4400"
"2020/02/21","1","301.9800","412.4000","-58.2200","-52.2000","314.5500","449.8800","-77.4100","-57.9100"
"2020/02/21","2","291.3900","385.8800","-44.3000","-50.1800","311.2600","421.7400","-55.3200","-55.1600"
"2020/02/21","3","286.3100","355.5400","-22.3100","-46.9300","312.4100","417.6700","-49.8100","-55.4500"
"2020/02/21","4","286.1300","354.2900","-21.8900","-46.2600","312.2100","410.2100","-44.1600","-53.8400"
"2020/02/21","5","285.3100","334.2400","-6.3000","-42.6400","315.0400","396.5700","-30.7100","-50.8300"
"2020/02/21","6","300.6200","390.1400","-40.5700","-48.9400","320.7000","413.2100","-38.5900","-53.9200"
"2020/02/21","7","331.1100","428.0100","-42.9500","-53.9500","341.4600","453.5400","-54.5400","-57.5400"
"2020/02/21","8","345.3700","455.4900","-54.2500","-55.8700","388.6000","471.0500","-26.1200","-56.3300"
"2020/02/21","9","325.6000","462.3600","-74.7300","-62.0200","352.2000","593.5300","-163.3600","-77.9700"
"2020/02/21","10","231.8900","445.7000","-151.9900","-61.8300","347.4600","576.9600","-149.7900","-79.7100"
"2020/02/21","11","215.9100","427.2100","-151.6000","-59.7100","352.9400","608.8400","-171.1200","-84.7800"
"2020/02/21","12","310.9700","432.2000","-59.6400","-61.6000","349.1100","576.3500","-147.2500","-80.0000"
"2020/02/21","13","318.4700","431.6800","-52.3700","-60.8400","347.2800","639.1000","-203.0200","-88.8000"
"2020/02/21","14","318.0800","436.9100","-57.0300","-61.8000","341.7700","626.3800","-197.2100","-87.4000"
"2020/02/21","15","326.8900","437.8000","-49.3400","-61.5700","339.8200","589.6300","-166.9900","-82.8300"
"2020/02/21","16","341.0300","466.7100","-60.5200","-65.1600","340.0600","611.8900","-186.5700","-85.2600"
"2020/02/21","17","335.0100","537.8100","-129.1200","-73.6800","345.5200","638.7700","-200.9700","-92.2800"
"2020/02/21","18","341.4100","545.8500","-133.6400","-70.8000","339.3400","650.9800","-225.2200","-86.4300"
"2020/02/21","19","512.5700","590.7500","-5.3800","-72.8100","347.7400","785.2800","-338.6900","-98.8400"
"2020/02/21","20","526.9600","607.4400","-5.7200","-74.7700","379.1200","899.8200","-408.6000","-112.1100"
"2020/02/21","21","528.9300","609.2100","-6.2400","-74.0400","370.1800","874.4800","-398.2500","-106.0500"
"2020/02/21","22","366.2700","527.7800","-97.7200","-63.7900","359.4100","840.4700","-380.6900","-100.3800"
"2020/02/21","23","369.0200","585.5800","-146.2800","-70.2900","346.6800","644.9300","-221.7100","-76.5500"
"2020/02/21","24","335.7500","468.9700","-80.2200","-53.0000","340.2700","576.5300","-168.6000","-67.6700"
"2020/02/20","1","357.1600","411.5900","-4.7400","-49.6800","360.0400","449.8700","-37.8700","-51.9600"
"2020/02/20","2","336.0800","391.3200","-9.6200","-45.6200","344.6100","433.7200","-37.7900","-51.3100"
"2020/02/20","3","329.7900","385.2800","-10.6100","-44.8700","329.6200","407.5900","-33.1400","-44.8200"
"2020/02/20","4","323.9000","389.4400","-20.6800","-44.8500","325.5100","407.3900","-35.6300","-46.2400"
"2020/02/20","5","321.0000","388.5100","-22.7600","-44.7500","325.5600","413.4900","-39.4400","-48.5000"
"2020/02/20","6","326.1200","396.8700","-24.5300","-46.2300","329.0700","433.9500","-53.6000","-51.2900"
"2020/02/20","7","323.2500","456.4200","-78.5600","-54.6000","341.3000","496.3200","-97.7300","-57.3000"
"2020/02/20","8","337.4700","552.3500","-148.7000","-66.1800","346.0600","536.6800","-129.5800","-61.0500"
"2020/02/20","9","333.6800","461.0000","-65.4700","-61.8500","341.9000","511.5500","-102.7400","-66.9100"
"2020/02/20","10","327.6300","471.2900","-77.1000","-66.5700","341.5000","484.0200","-73.4100","-69.1100"
"2020/02/20","11","314.6700","459.5800","-78.5600","-66.3400","331.6100","468.6300","-69.6900","-67.3200"
"2020/02/20","12","298.5800","473.2700","-106.4800","-68.2200","320.3300","501.4600","-109.3200","-71.8100"
